status,suite,case,config,note
rust-skip,compiler,augmentedTypesExternalModule1.ts,,module=AMD not supported
rust-pass,compiler,augmentedTypesFunction.ts,,
rust-pass,compiler,augmentedTypesInterface.ts,,
rust-pass,compiler,augmentedTypesModules.ts,,
rust-pass,compiler,augmentedTypesModules2.ts,,
rust-pass,compiler,augmentedTypesModules3.ts,,
rust-pass,compiler,augmentedTypesModules3b.ts,,
rust-pass,compiler,augmentedTypesModules4.ts,,
rust-pass,compiler,augmentedTypesVar.ts,,
rust-pass,compiler,autoAsiForStaticsInClassDeclaration.ts,,
rust-pass,compiler,autoLift2.ts,,
rust-diff,compiler,autoTypeAssignedUsingDestructuringFromNeverNoCrash.ts,,
rust-pass,compiler,autolift3.ts,,
rust-pass,compiler,autolift4.ts,,
rust-pass,compiler,autonumberingInEnums.ts,,
rust-pass,compiler,avoid.ts,,
rust-pass,compiler,avoidCycleWithVoidExpressionReturnedFromArrow.ts,,
rust-diff,compiler,avoidListingPropertiesForTypesWithOnlyCallOrConstructSignatures.ts,,
rust-pass,compiler,avoidNarrowingUsingConstVariableFromBindingElementWithLiteralInitializer.ts,,
rust-diff,compiler,awaitCallExpressionInSyncFunction.ts,,
rust-pass,compiler,awaitExpressionInnerCommentEmit.ts,,
rust-skip,compiler,awaitInClassInAsyncFunction.ts,,unrecognized option(s): usedefineforclassfields
rust-diff,compiler,awaitInNonAsyncFunction.ts,,
rust-diff,compiler,awaitLiteralValues.ts,,
rust-pass,compiler,awaitUnionPromise.ts,,
rust-diff,compiler,awaitedType.ts,,
rust-diff,compiler,awaitedTypeCrash.ts,,
rust-pass,compiler,awaitedTypeJQuery.ts,,
rust-diff,compiler,awaitedTypeNoLib.ts,,
rust-diff,compiler,awaitedTypeStrictNull.ts,,
rust-diff,compiler,badArrayIndex.ts,,
rust-diff,compiler,badArraySyntax.ts,,
rust-pass,compiler,badExternalModuleReference.ts,,
rust-diff,compiler,badInferenceLowerPriorityThanGoodInference.ts,,
rust-pass,compiler,badOverloadError.ts,,
rust-pass,compiler,badThisBinding.ts,,
rust-skip,compiler,bangInModuleName.ts,,module=AMD not supported
rust-pass,compiler,baseCheck.ts,,
rust-diff,compiler,baseClassImprovedMismatchErrors.ts,,
rust-diff,compiler,baseConstraintOfDecorator.ts,,
rust-diff,compiler,baseExpressionTypeParameters.ts,,
rust-pass,compiler,baseIndexSignatureResolution.ts,,
rust-pass,compiler,baseTypeAfterDerivedType.ts,,
rust-pass,compiler,baseTypeOrderChecking.ts,,
rust-diff,compiler,baseTypePrivateMemberClash.ts,,
rust-diff,compiler,baseTypeWrappingInstantiationChain.ts,,
rust-diff,compiler,bases.ts,,
rust-diff,compiler,bestChoiceType.ts,,
rust-skip,compiler,bestCommonTypeReturnStatement.ts,,unrecognized option(s): allowunreachablecode
rust-pass,compiler,bestCommonTypeWithContextualTyping.ts,,
rust-pass,compiler,bestCommonTypeWithOptionalProperties.ts,,
rust-pass,compiler,betterErrorForAccidentalCall.ts,,
rust-diff,compiler,betterErrorForUnionCall.ts,,
rust-pass,compiler,bigIntWithTargetES2016.ts,,
rust-diff,compiler,bigIntWithTargetLessThanES2016.ts,,
rust-pass,compiler,bigint64ArraySubarray.ts,,
rust-skip,compiler,bigintAmbientMinimal.ts,target=es5,target=ES5 (ES5 down-level) not supported
rust-diff,compiler,bigintAmbientMinimal.ts,target=es2015,
rust-diff,compiler,bigintArbirtraryIdentifier.ts,,
rust-diff,compiler,bigintIndex.ts,,
rust-diff,compiler,bigintPropertyName.ts,,
rust-diff,compiler,bigintWithLib.ts,,
rust-skip,compiler,bigintWithoutLib.ts,target=es5,target=ES5 (ES5 down-level) not supported
rust-diff,compiler,bigintWithoutLib.ts,target=es2015,
rust-pass,compiler,binaryArithmatic1.ts,,
rust-pass,compiler,binaryArithmatic2.ts,,
rust-pass,compiler,binaryArithmatic3.ts,,
rust-pass,compiler,binaryArithmatic4.ts,,
rust-pass,compiler,binaryArithmeticControlFlowGraphNotTooLarge.ts,,
rust-pass,compiler,bind1.ts,,
rust-pass,compiler,bind2.ts,,
rust-skip,compiler,binderBinaryExpressionStress.ts,,in SKIPPED_CASES list
rust-skip,compiler,binderBinaryExpressionStressJs.ts,,in SKIPPED_CASES list
rust-diff,compiler,bindingPatternCannotBeOnlyInferenceSource.ts,,
rust-pass,compiler,bindingPatternContextualTypeDoesNotCauseWidening.ts,,
rust-pass,compiler,bindingPatternInParameter01.ts,,
rust-pass,compiler,bindingPatternOmittedExpressionNesting.ts,,
rust-pass,compiler,binopAssignmentShouldHaveType.ts,,
rust-diff,compiler,bitwiseCompoundAssignmentOperators.ts,,
rust-pass,compiler,blockScopedBindingCaptureThisInFunction.ts,,
rust-diff,compiler,blockScopedBindingUsedBeforeDef.ts,,
rust-skip,compiler,blockScopedBindingsInDownlevelGenerator.ts,target=es5,unrecognized option(s): downleveliteration
rust-skip,compiler,blockScopedBindingsInDownlevelGenerator.ts,target=es2015,unrecognized option(s): downleveliteration
rust-pass,compiler,blockScopedBindingsReassignedInLoop1.ts,,
rust-pass,compiler,blockScopedBindingsReassignedInLoop2.ts,,
rust-pass,compiler,blockScopedBindingsReassignedInLoop3.ts,,
rust-pass,compiler,blockScopedBindingsReassignedInLoop4.ts,,
rust-pass,compiler,blockScopedBindingsReassignedInLoop5.ts,,
rust-pass,compiler,blockScopedBindingsReassignedInLoop6.ts,,
rust-skip,compiler,blockScopedClassDeclarationAcrossFiles.ts,,outFile not supported
rust-skip,compiler,blockScopedEnumVariablesUseBeforeDef.ts,target=es5,target=ES5 (ES5 down-level) not supported
rust-pass,compiler,blockScopedEnumVariablesUseBeforeDef.ts,target=es2015,
rust-skip,compiler,blockScopedEnumVariablesUseBeforeDef_isolatedModules.ts,target=es5,target=ES5 (ES5 down-level) not supported
rust-pass,compiler,blockScopedEnumVariablesUseBeforeDef_isolatedModules.ts,target=es2015,
rust-skip,compiler,blockScopedEnumVariablesUseBeforeDef_preserve.ts,target=es5,target=ES5 (ES5 down-level) not supported
rust-pass,compiler,blockScopedEnumVariablesUseBeforeDef_preserve.ts,target=es2015,
rust-skip,compiler,blockScopedEnumVariablesUseBeforeDef_verbatimModuleSyntax.ts,target=es5,target=ES5 (ES5 down-level) not supported
rust-diff,compiler,blockScopedEnumVariablesUseBeforeDef_verbatimModuleSyntax.ts,target=es2015,
rust-skip,compiler,blockScopedFunctionDeclarationES5.ts,target=es5,target=ES5 (ES5 down-level) not supported
rust-pass,compiler,blockScopedFunctionDeclarationES5.ts,target=es2015,
rust-pass,compiler,blockScopedFunctionDeclarationES6.ts,,
rust-skip,compiler,blockScopedFunctionDeclarationInStrictClass.ts,target=es5,target=ES5 (ES5 down-level) not supported
rust-pass,compiler,blockScopedFunctionDeclarationInStrictClass.ts,target=es2015,
rust-pass,compiler,blockScopedFunctionDeclarationInStrictModule.ts,,
rust-skip,compiler,blockScopedFunctionDeclarationStrictES5.ts,target=es5,target=ES5 (ES5 down-level) not supported
rust-pass,compiler,blockScopedFunctionDeclarationStrictES5.ts,target=es2015,
rust-pass,compiler,blockScopedFunctionDeclarationStrictES6.ts,,
rust-skip,compiler,blockScopedNamespaceDifferentFile.ts,target=es5,module=AMD not supported
rust-skip,compiler,blockScopedNamespaceDifferentFile.ts,target=es2015,module=AMD not supported
rust-skip,compiler,blockScopedSameNameFunctionDeclarationES5.ts,target=es5,target=ES5 (ES5 down-level) not supported
rust-pass,compiler,blockScopedSameNameFunctionDeclarationES5.ts,target=es2015,
rust-pass,compiler,blockScopedSameNameFunctionDeclarationES6.ts,,
rust-skip,compiler,blockScopedSameNameFunctionDeclarationStrictES5.ts,target=es5,target=ES5 (ES5 down-level) not supported
rust-pass,compiler,blockScopedSameNameFunctionDeclarationStrictES5.ts,target=es2015,
rust-pass,compiler,blockScopedSameNameFunctionDeclarationStrictES6.ts,,
rust-skip,compiler,blockScopedVariablesUseBeforeDef.ts,target=es5,target=ES5 (ES5 down-level) not supported
rust-pass,compiler,blockScopedVariablesUseBeforeDef.ts,target=es2015,
rust-diff,compiler,bluebirdStaticThis.ts,,
rust-skip,compiler,bom-utf16be.ts,,unreadable as UTF-8: stream did not contain valid UTF-8
rust-skip,compiler,bom-utf16le.ts,,unreadable as UTF-8: stream did not contain valid UTF-8
rust-pass,compiler,bom-utf8.ts,,
rust-diff,compiler,booleanAssignment.ts,,
rust-pass,compiler,booleanFilterAnyArray.ts,,
rust-diff,compiler,booleanLiteralsContextuallyTypedFromUnion.tsx,,
rust-pass,compiler,breakInIterationOrSwitchStatement1.ts,,
rust-pass,compiler,breakInIterationOrSwitchStatement2.ts,,
rust-pass,compiler,breakInIterationOrSwitchStatement3.ts,,
rust-pass,compiler,breakInIterationOrSwitchStatement4.ts,,
rust-pass,compiler,breakNotInIterationOrSwitchStatement1.ts,,
rust-pass,compiler,breakNotInIterationOrSwitchStatement2.ts,,
rust-pass,compiler,breakTarget1.ts,,
rust-pass,compiler,breakTarget2.ts,,
rust-skip,compiler,breakTarget3.ts,,unrecognized option(s): allowunusedlabels
rust-skip,compiler,breakTarget4.ts,,unrecognized option(s): allowunusedlabels
rust-skip,compiler,breakTarget5.ts,,unrecognized option(s): allowunusedlabels
rust-pass,compiler,breakTarget6.ts,,
rust-diff,compiler,builtinIterator.ts,,
rust-skip,compiler,bundledDtsLateExportRenaming.ts,,outFile not supported
rust-skip,compiler,cacheResolutions.ts,,module=AMD not supported
rust-diff,compiler,cachedContextualTypes.ts,,
rust-pass,compiler,cachedModuleResolution1.ts,,
rust-pass,compiler,cachedModuleResolution2.ts,,
rust-skip,compiler,cachedModuleResolution3.ts,,moduleResolution=Classic not supported
rust-skip,compiler,cachedModuleResolution4.ts,,moduleResolution=Classic not supported
rust-pass,compiler,cachedModuleResolution5.ts,,
rust-pass,compiler,cachedModuleResolution6.ts,,
rust-pass,compiler,cachedModuleResolution7.ts,,
rust-skip,compiler,cachedModuleResolution8.ts,,moduleResolution=Classic not supported
rust-skip,compiler,cachedModuleResolution9.ts,,moduleResolution=Classic not supported
rust-pass,compiler,callConstructAssignment.ts,,
rust-diff,compiler,callExpressionWithMissingTypeArgument1.ts,,
rust-diff,compiler,callExpressionWithTypeParameterConstrainedToOuterTypeParameter.ts,,
rust-diff,compiler,callOfConditionalTypeWithConcreteBranches.ts,,
rust-pass,compiler,callOnClass.ts,,
rust-diff,compiler,callOnInstance.ts,,
rust-pass,compiler,callOverloadViaElementAccessExpression.ts,,
rust-diff,compiler,callOverloads1.ts,,
rust-diff,compiler,callOverloads2.ts,,
rust-diff,compiler,callOverloads3.ts,,
rust-diff,compiler,callOverloads4.ts,,
rust-diff,compiler,callOverloads5.ts,,
rust-pass,compiler,callSignatureFunctionOverload.ts,,
rust-pass,compiler,callSignaturesShouldBeResolvedBeforeSpecialization.ts,,
rust-pass,compiler,callWithWrongNumberOfTypeArguments.ts,,
rust-pass,compiler,callbackArgsDifferByOptionality.ts,,
rust-pass,compiler,callbacksDontShareTypes.ts,,
rust-diff,compiler,callsOnComplexSignatures.tsx,,
rust-diff,compiler,cannotIndexGenericWritingError.ts,,
rust-diff,compiler,cannotInvokeNewOnErrorExpression.ts,,
rust-pass,compiler,cannotInvokeNewOnIndexExpression.ts,,
rust-pass,compiler,captureSuperPropertyAccessInSuperCall01.ts,,
rust-pass,compiler,captureThisInSuperCall.ts,,
rust-pass,compiler,capturedLetConstInLoop1.ts,,
rust-pass,compiler,capturedLetConstInLoop10.ts,,
rust-pass,compiler,capturedLetConstInLoop10_ES6.ts,,
rust-pass,compiler,capturedLetConstInLoop11.ts,,
rust-pass,compiler,capturedLetConstInLoop11_ES6.ts,,
rust-pass,compiler,capturedLetConstInLoop12.ts,,
rust-pass,compiler,capturedLetConstInLoop13.ts,,
rust-skip,compiler,capturedLetConstInLoop14.ts,target=es5,target=ES5 (ES5 down-level) not supported
rust-pass,compiler,capturedLetConstInLoop14.ts,target=es2015,
rust-pass,compiler,capturedLetConstInLoop1_ES6.ts,,
rust-pass,compiler,capturedLetConstInLoop2.ts,,
rust-pass,compiler,capturedLetConstInLoop2_ES6.ts,,
rust-pass,compiler,capturedLetConstInLoop3.ts,,
rust-pass,compiler,capturedLetConstInLoop3_ES6.ts,,
rust-skip,compiler,capturedLetConstInLoop4.ts,,module=System not supported
rust-pass,compiler,capturedLetConstInLoop4_ES6.ts,,
rust-pass,compiler,capturedLetConstInLoop5.ts,,
rust-pass,compiler,capturedLetConstInLoop5_ES6.ts,,
rust-pass,compiler,capturedLetConstInLoop6.ts,,
rust-pass,compiler,capturedLetConstInLoop6_ES6.ts,,
rust-pass,compiler,capturedLetConstInLoop7.ts,,
rust-pass,compiler,capturedLetConstInLoop7_ES6.ts,,
rust-pass,compiler,capturedLetConstInLoop8.ts,,
rust-pass,compiler,capturedLetConstInLoop8_ES6.ts,,
rust-pass,compiler,capturedLetConstInLoop9.ts,,
rust-pass,compiler,capturedLetConstInLoop9_ES6.ts,,
rust-diff,compiler,capturedParametersInInitializers1.ts,,
rust-skip,compiler,capturedParametersInInitializers2.ts,target=es5,target=ES5 (ES5 down-level) not supported
rust-diff,compiler,capturedParametersInInitializers2.ts,target=es2015,
rust-skip,compiler,capturedShorthandPropertyAssignmentNoCheck.ts,target=es5,target=ES5 (ES5 down-level) not supported
rust-pass,compiler,capturedShorthandPropertyAssignmentNoCheck.ts,target=es2015,
rust-skip,compiler,capturedVarInLoop.ts,target=es5,target=ES5 (ES5 down-level) not supported
rust-pass,compiler,capturedVarInLoop.ts,target=es2015,
rust-skip,compiler,caseInsensitiveFileSystemWithCapsImportTypeDeclarations.ts,,unrecognized option(s): usecasesensitivefilenames
rust-pass,compiler,castExpressionParentheses.ts,,
rust-pass,compiler,castFunctionExpressionShouldBeParenthesized.ts,,
rust-pass,compiler,castNewObjectBug.ts,,
rust-pass,compiler,castOfAwait.ts,,
rust-diff,compiler,castOfYield.ts,,
rust-pass,compiler,castParentheses.ts,,
rust-diff,compiler,castTest.ts,,
rust-pass,compiler,catch.ts,,
rust-diff,compiler,catchClauseWithInitializer1.ts,,
rust-skip,compiler,cf.ts,,unrecognized option(s): allowunreachablecode
rust-pass,compiler,chainedAssignment1.ts,,
rust-pass,compiler,chainedAssignment2.ts,,
rust-pass,compiler,chainedAssignment3.ts,,
rust-pass,compiler,chainedAssignmentChecking.ts,,
rust-diff,compiler,chainedCallsWithTypeParameterConstrainedToOtherTypeParameter.ts,,
rust-diff,compiler,chainedCallsWithTypeParameterConstrainedToOtherTypeParameter2.ts,,
rust-pass,compiler,chainedImportAlias.ts,,
rust-diff,compiler,chainedSpecializationToObjectTypeLiteral.ts,,
rust-skip,compiler,checkDestructuringShorthandAssigment.ts,,allowJs not supported
rust-diff,compiler,checkDestructuringShorthandAssigment2.ts,,
rust-skip,compiler,checkForObjectTooStrict.ts,target=es5,target=ES5 (ES5 down-level) not supported
rust-diff,compiler,checkForObjectTooStrict.ts,target=es2015,
rust-skip,compiler,checkIndexConstraintOfJavascriptClassExpression.ts,,outFile not supported
rust-pass,compiler,checkInfiniteExpansionTermination.ts,,
rust-pass,compiler,checkInfiniteExpansionTermination2.ts,,
rust-pass,compiler,checkInheritedProperty.ts,,
rust-pass,compiler,checkInterfaceBases.ts,,
rust-skip,compiler,checkJsFiles.ts,,allowJs not supported
rust-skip,compiler,checkJsFiles2.ts,,allowJs not supported
rust-skip,compiler,checkJsFiles3.ts,,allowJs not supported
rust-skip,compiler,checkJsFiles4.ts,,allowJs not supported
rust-skip,compiler,checkJsFiles5.ts,,allowJs not supported
rust-diff,compiler,checkJsFiles6.ts,,
rust-skip,compiler,checkJsFiles7.ts,,allowJs not supported
rust-skip,compiler,checkJsFiles_noErrorLocation.ts,,allowJs not supported
rust-skip,compiler,checkJsFiles_skipDiagnostics.ts,,allowJs not supported
rust-skip,compiler,checkJsObjectLiteralHasCheckedKeyof.ts,,allowJs not supported
rust-skip,compiler,checkJsObjectLiteralIndexSignatures.ts,,allowJs not supported
rust-skip,compiler,checkJsTypeDefNoUnusedLocalMarked.ts,,unrecognized option(s): nounusedlocals
rust-skip,compiler,checkJsdocTypeTagOnExportAssignment1.ts,,allowJs not supported
rust-skip,compiler,checkJsdocTypeTagOnExportAssignment2.ts,,allowJs not supported
rust-skip,compiler,checkJsdocTypeTagOnExportAssignment3.ts,,allowJs not supported
rust-skip,compiler,checkJsdocTypeTagOnExportAssignment4.ts,,allowJs not supported
rust-skip,compiler,checkJsdocTypeTagOnExportAssignment5.ts,,allowJs not supported
rust-skip,compiler,checkJsdocTypeTagOnExportAssignment6.ts,,allowJs not supported
rust-skip,compiler,checkJsdocTypeTagOnExportAssignment7.ts,,allowJs not supported
rust-skip,compiler,checkJsdocTypeTagOnExportAssignment8.ts,,allowJs not supported
rust-skip,compiler,checkJsxNotSetError.ts,,allowJs not supported
rust-diff,compiler,checkMergedGlobalUMDSymbol.ts,,
rust-skip,compiler,checkSuperCallBeforeThisAccess.ts,,unrecognized option(s): usedefineforclassfields
rust-pass,compiler,checkSuperCallBeforeThisAccessing1.ts,,
rust-pass,compiler,checkSuperCallBeforeThisAccessing2.ts,,
rust-pass,compiler,checkSuperCallBeforeThisAccessing3.ts,,
rust-pass,compiler,checkSuperCallBeforeThisAccessing4.ts,,
rust-pass,compiler,checkSuperCallBeforeThisAccessing5.ts,,
rust-pass,compiler,checkSuperCallBeforeThisAccessing6.ts,,
rust-pass,compiler,checkSuperCallBeforeThisAccessing7.ts,,
rust-pass,compiler,checkSuperCallBeforeThisAccessing8.ts,,
rust-skip,compiler,checkSuperCallBeforeThisAccessing9.ts,,allowJs not supported
rust-pass,compiler,checkSwitchStatementIfCaseTypeIsString.ts,,
rust-diff,compiler,checkTypePredicateForRedundantProperties.ts,,
rust-diff,compiler,checkerInitializationCrash.ts,,
rust-skip,compiler,checkingObjectDefinePropertyOnFunctionNonexistentPropertyNoCrash1.ts,,allowJs not supported
rust-diff,compiler,checkingObjectWithThisInNamePositionNoCrash.ts,,
rust-skip,compiler,circularAccessorAnnotations.ts,,circular-type recursion (no checker guard)
rust-skip,compiler,circularBaseConstraint.ts,,circular-type recursion (no checker guard)
rust-skip,compiler,circularBaseTypes.ts,,circular-type recursion (no checker guard)
rust-skip,compiler,circularConstrainedMappedTypeNoCrash.ts,,circular-type recursion (no checker guard)
rust-skip,compiler,circularConstraintYieldsAppropriateError.ts,,circular-type recursion (no checker guard)
rust-skip,compiler,circularConstructorWithReturn.ts,,circular-type recursion (no checker guard)
rust-skip,compiler,circularContextualMappedType.ts,,circular-type recursion (no checker guard)
rust-skip,compiler,circularContextualReturnType.ts,,circular-type recursion (no checker guard)
rust-skip,compiler,circularGetAccessor.ts,,circular-type recursion (no checker guard)
rust-skip,compiler,circularInferredTypeOfVariable.ts,,circular-type recursion (no checker guard)
rust-skip,compiler,circularInlineMappedGenericTupleTypeNoCrash.ts,,circular-type recursion (no checker guard)
rust-skip,compiler,circularInstantiationExpression.ts,,circular-type recursion (no checker guard)
rust-skip,compiler,circularMappedTypeConstraint.ts,,circular-type recursion (no checker guard)
rust-skip,compiler,circularModuleImports.ts,,circular-type recursion (no checker guard)
